p,L,boundary_gap
0.7797187004322481,1.6681005372000588,NaN
0.8371683896936681,1.6681005372000588,NaN
0.8988509731955419,1.6681005372000588,NaN
0.9650783306691824,1.6681005372000588,NaN
1.0361853211506709,1.6681005372000588,NaN
1.1125314760964868,1.6681005372000588,NaN
1.1945028172479306,1.6681005372000588,NaN
1.2825138084358318,1.6681005372000588,NaN
1.3770094511942694,1.6681005372000588,NaN
1.4784675347791496,1.6681005372000588,NaN
1.5874010519681994,1.6681005372000588,NaN
1.7043607928571491,1.6681005372000588,NaN
1.8299381297668706,1.6681005372000588,NaN
1.9647680073425282,1.6681005372000588,NaN
2.1095321529632933,1.6681005372000588,NaN
2.2649625236951114,1.6681005372000588,NaN
2.4318450072150157,1.6681005372000588,NaN
2.611023395419619,1.6681005372000588,NaN
2.8034036508091575,1.6681005372000588,NaN
3.009958487218793,1.6681005372000588,NaN
3.231732288058291,1.6681005372000588,NaN
3.4698463869276943,1.6681005372000588,NaN
3.7255047373088623,1.6681005372000588,NaN
4.0,1.6681005372000588,NaN
0.25,1.7475284000076838,NaN
0.2684200049420297,1.7475284000076838,NaN
0.28819719621231704,1.7475284000076838,NaN
0.309431571326357,1.7475284000076838,NaN
0.3322304956185631,1.7475284000076838,NaN
0.35670924510331076,1.7475284000076838,NaN
0.38299158933399347,1.7475284000076838,NaN
0.41121041720714535,1.7475284000076838,NaN
0.44150840887582427,1.7475284000076838,NaN
0.47403875716958577,1.7475284000076838,NaN
0.5089659421686953,1.7475284000076838,NaN
0.5464665628489841,1.7475284000076838,NaN
0.5867302300023132,1.7475284000076838,NaN
0.6299605249474366,1.7475284000076838,NaN
0.6763760288786983,1.7475284000076838,NaN
0.7262114280571625,1.7475284000076838,NaN
0.7797187004322481,1.7475284000076838,NaN
0.8371683896936681,1.7475284000076838,NaN
0.8988509731955419,1.7475284000076838,NaN
0.9650783306691824,1.7475284000076838,NaN
1.0361853211506709,1.7475284000076838,NaN
1.1125314760964868,1.7475284000076838,NaN
1.1945028172479306,1.7475284000076838,NaN
1.2825138084358318,1.7475284000076838,NaN
1.3770094511942694,1.7475284000076838,NaN
1.4784675347791496,1.7475284000076838,NaN
1.5874010519681994,1.7475284000076838,NaN
1.7043607928571491,1.7475284000076838,NaN
1.8299381297668706,1.7475284000076838,NaN
1.9647680073425282,1.7475284000076838,NaN
2.1095321529632933,1.7475284000076838,NaN
2.2649625236951114,1.7475284000076838,NaN
2.4318450072150157,1.7475284000076838,NaN
2.611023395419619,1.7475284000076838,NaN
2.8034036508091575,1.7475284000076838,NaN
3.009958487218793,1.7475284000076838,NaN
3.231732288058291,1.7475284000076838,NaN
3.4698463869276943,1.7475284000076838,NaN
3.7255047373088623,1.7475284000076838,NaN
4.0,1.7475284000076838,NaN
0.25,1.8307382802953682,NaN
0.2684200049420297,1.8307382802953682,NaN
0.28819719621231704,1.8307382802953682,NaN
0.309431571326357,1.8307382802953682,NaN
0.3322304956185631,1.8307382802953682,NaN
0.35670924510331076,1.8307382802953682,NaN
0.38299158933399347,1.8307382802953682,NaN
0.41121041720714535,1.8307382802953682,NaN
0.44150840887582427,1.8307382802953682,NaN
0.47403875716958577,1.8307382802953682,NaN
0.5089659421686953,1.8307382802953682,1.7091431971837343
0.5464665628489841,1.8307382802953682,NaN
0.5867302300023132,1.8307382802953682,NaN
0.6299605249474366,1.8307382802953682,NaN
0.6763760288786983,1.8307382802953682,NaN
0.7262114280571625,1.8307382802953682,NaN
0.7797187004322481,1.8307382802953682,NaN
0.8371683896936681,1.8307382802953682,NaN
0.8988509731955419,1.8307382802953682,NaN
0.9650783306691824,1.8307382802953682,NaN
1.0361853211506709,1.8307382802953682,NaN
1.1125314760964868,1.8307382802953682,NaN
1.1945028172479306,1.8307382802953682,NaN
1.2825138084358318,1.8307382802953682,NaN
1.3770094511942694,1.8307382802953682,NaN
1.4784675347791496,1.8307382802953682,NaN
1.5874010519681994,1.8307382802953682,NaN
1.7043607928571491,1.8307382802953682,NaN
1.8299381297668706,1.8307382802953682,NaN
1.9647680073425282,1.8307382802953682,NaN
2.1095321529632933,1.8307382802953682,NaN
2.2649625236951114,1.8307382802953682,NaN
2.4318450072150157,1.8307382802953682,NaN
2.611023395419619,1.8307382802953682,NaN
2.8034036508091575,1.8307382802953682,NaN
3.009958487218793,1.8307382802953682,NaN
3.231732288058291,1.8307382802953682,NaN
3.4698463869276943,1.8307382802953682,NaN
3.7255047373088623,1.8307382802953682,NaN
4.0,1.8307382802953682,NaN
