L,p025,p05,p1,p2,p4
1.0,NaN,NaN,NaN
1.060025848806882,NaN,NaN,NaN
1.123654800138751,NaN,NaN,NaN
1.1911031332830069,NaN,NaN,NaN
1.2626001098748563,NaN,NaN,NaN
1.338388753173757,NaN,NaN,NaN
1.4187266741165965,NaN,NaN,NaN
1.50388694695541,NaN,NaN,NaN
1.5941590374559989,NaN,0.5503042701359375,NaN
1.6898497868124573,NaN,0.7013242311646095,NaN
1.791284454622004,NaN,0.7831659751634774,NaN
1.8988078244652624,NaN,0.8910285908571294,0.5030085339858923
2.012785375849939,NaN,0.9957450620080504,0.7037237731026574
2.133604526501411,NaN,1.0988158289342573,0.8162028207641936
2.261675949222864,NaN,1.1421006459843364,0.8892978595635483
2.397434967801077,NaN,1.2373184614149515,0.9695728164264101
2.541343036702637,NaN,1.3318704433790247,1.0423461304898252
2.693889309590172,NaN,1.425967936131534,1.1087899149377822
2.8555923019901077,NaN,1.4500145023323499,1.1432389571497135
3.0270016537634623,NaN,1.5393317526787875,1.1980213665282315
3.2086999973704504,NaN,1.6297461674165117,1.24840990356812
3.4013049382792513,NaN,1.6454851430442483,1.268167659111024
3.605471154250503,NaN,1.7348614312230246,1.3105738798236695
3.8218926206331187,NaN,1.7491659031127895,1.3241882994619028
4.051304969235381,NaN,1.842138548757386,1.3606256158419692
4.294487988789275,NaN,1.858324664908333,1.3701161214285151
4.55226827550731,NaN,1.9545528750235353,1.402387913478066
4.8255220427412775,NaN,1.9638439360192956,1.4094757530491724
5.115178099293143,NaN,2.040792956026885,1.4391982481151278
5.422221006501588,NaN,2.0453187822492116,1.4453027300495058
5.747694424835353,NaN,2.137210717009034,1.4738839879070083
6.0927046613686775,NaN,2.1570242795370147,1.4800105817879206
6.45842443019698,NaN,2.1823238416706774,1.4868101250068988
6.846096838574658,NaN,2.212594320417782,1.4942774203038058
7.257039612324214,NaN,2.2477255554353803,1.5023820048153076
7.69264957487914,NaN,2.38355515739448,1.5300783704600738
8.154407395185162,NaN,2.429795855973001,1.5386358656223051
8.643882620598268,NaN,2.4823462022605467,1.5478228905821931
9.162739011886735,NaN,2.5418068156969205,1.5576767922977282
9.71274019847117,NaN,2.6089427619836987,1.5682797764716607
10.295755673125127,NaN,2.577546055973706,1.5631628529066783
10.913767146512733,NaN,2.6582618589160987,1.5755915843934754
11.568875283162821,NaN,2.749150966619645,1.5890079545852502
12.263306841775632,NaN,2.741886356523686,1.587808242980152
12.999422244132456,NaN,2.850703829968103,1.60327524929307
13.779723598335575,NaN,2.8621071776131712,1.6047531108311222
14.606863203649889,NaN,2.993655928725337,1.6223494636841986
15.483652565854984,NaN,3.0254384018587226,1.6263295302911827
16.41307195375129,NaN,3.0696257845768615,1.6317600838568183
17.39828052930364,NaN,3.126444465432543,1.6385051561765154
18.442627085855346,NaN,3.196564506332325,1.646404763794757
19.549661430912604,NaN,3.2811299417323565,1.6552557470207248
20.723146452190296,NaN,3.3818308557229413,1.6647867707601258
21.967070907932353,NaN,3.382511634371622,1.66479471687178
23.285662984981954,NaN,3.4024170590157143,1.6665107664730998
24.6834046706865,NaN,3.5509315070378014,1.678301341763773
26.165046987488207,NaN,3.6053802459766437,1.6820505341646794
27.735626141984135,NaN,3.6796787504256394,1.6867491490104027
29.40048064334709,NaN,3.663030763585904,1.6857050501968347
31.165269449294303,NaN,3.7779426270942507,1.6922504010491477
33.035991201283395,NaN,3.8060373602046798,1.6936835005447544
35.01900461431711,NaN,3.8581008992929364,1.6962098128029863
37.12105009066361,NaN,3.93419419177277,1.6996012354875394
39.349272630958495,NaN,3.9327776257027454,1.6995265464595004
41.711246120565185,NaN,4.05858064530676,1.7044398976944999
44.21499907374489,NaN,4.110387535295238,1.7062285083012858
46.86904192314192,NaN,4.0939930458669105,1.705649256874928
49.68239594734385,NaN,4.202814703156118,1.7091315885209868
52.66462393484278,NaN,4.247217776750403,1.7104052104821832
55.82586268862695,NaN,4.233821085312353,1.7099806106758386
59.17685748188821,NaN,4.341251792649093,1.712877873634082
62.728998581962465,NaN,4.394178433426045,1.7141526497148871
66.49435996665045,NaN,4.39796564892217,1.714175415516094
70.48574036451903,NaN,NaN,1.7150749092311663
74.71670675868079,NaN,NaN,1.7167218951919803
79.20164050192548,NaN,NaN,1.7173968116616325
83.95578619995112,NaN,NaN,1.717311944883749
88.99530352885229,NaN,NaN,1.7180634344125345
94.3373221629978,NaN,NaN,1.7182124503646568
100.0,NaN,NaN,1.7191506613417584
